ensembl	hgnc
49146	ENSG00000266426	41807
49147	ENSG00000266431	43482
49148	ENSG00000266433	43567
49149	ENSG00000266436	38338
49150	ENSG00000266437	41904
49151	ENSG00000266439	46509
49152	ENSG00000266441	NA
49153	ENSG00000266445	53622
49154	ENSG00000266446	NA
49155	ENSG00000266448	NA
49156	ENSG00000266449	38926
49157	ENSG00000266450	NA
49158	ENSG00000266454	38214
49159	ENSG00000266456	NA
49160	ENSG00000266458	38309
49161	ENSG00000266460	NA
49162	ENSG00000266461	41843
49163	ENSG00000266463	38198
49164	ENSG00000266466	NA
49165	ENSG00000266467	46236
49166	ENSG00000266469	NA
49167	ENSG00000266470	NA
49168	ENSG00000266472	14046
49169	ENSG00000266473	NA
49170	ENSG00000266477	46632
49171	ENSG00000266478	43450
49172	ENSG00000266479	NA
49173	ENSG00000266486	Unknown
49174	ENSG00000266489	NA
49175	ENSG00000266490	NA
49176	ENSG00000266494	41835
49177	ENSG00000266495	NA
49178	ENSG00000266497	NA
49179	ENSG00000266498	NA
49180	ENSG00000266501	NA
49181	ENSG00000266502	43518
49182	ENSG00000266503	46178
49183	ENSG00000266504	NA
49184	ENSG00000266505	NA
49185	ENSG00000266507	41767
49186	ENSG00000266508	38235
49187	ENSG00000266509	38965
49188	ENSG00000266513	NA
49189	ENSG00000266514	41702
49190	ENSG00000266515	41539
49191	ENSG00000266517	41666
49192	ENSG00000266518	38352
49193	ENSG00000266520	31001
49194	ENSG00000266521	NA
49195	ENSG00000266522	NA
49196	ENSG00000266524	4215
49197	ENSG00000266525	41755
49198	ENSG00000266527	NA
49199	ENSG00000266529	51975
49200	ENSG00000266530	38333
49201	ENSG00000266531	41576
49202	ENSG00000266533	38998
49203	ENSG00000266535	NA
49204	ENSG00000266537	51518
49205	ENSG00000266538	NA
49206	ENSG00000266541	NA
49207	ENSG00000266545	43522
49208	ENSG00000266549	NA
49209	ENSG00000266553	46372
49210	ENSG00000266554	50768
49211	ENSG00000266555	38327
49212	ENSG00000266559	41764
49213	ENSG00000266560	NA
49214	ENSG00000266561	NA
49215	ENSG00000266563	49618
49216	ENSG00000266564	41789
49217	ENSG00000266569	46393
49218	ENSG00000266570	43485
49219	ENSG00000266573	NA
49220	ENSG00000266575	51437
49221	ENSG00000266578	NA
49222	ENSG00000266579	NA
49223	ENSG00000266580	38193
49224	ENSG00000266581	38386
49225	ENSG00000266582	41633
49226	ENSG00000266583	41759
49227	ENSG00000266586	NA
49228	ENSG00000266588	NA
49229	ENSG00000266589	41701
49230	ENSG00000266593	41899
49231	ENSG00000266594	41680
49232	ENSG00000266598	NA
49233	ENSG00000266599	NA
49234	ENSG00000266601	NA
49235	ENSG00000266602	NA
49236	ENSG00000266604	52706
49237	ENSG00000266605	39828
49238	ENSG00000266610	46192
49239	ENSG00000266611	41817
49240	ENSG00000266613	31900
49241	ENSG00000266614	NA
49242	ENSG00000266617	38885
49243	ENSG00000266618	41565
49244	ENSG00000266619	41865
49245	ENSG00000266627	46218
49246	ENSG00000266634	41876
49247	ENSG00000266640	41786
49248	ENSG00000266642	NA
49249	ENSG00000266643	38932
49250	ENSG00000266644	NA
49251	ENSG00000266645	38329
49252	ENSG00000266647	NA
49253	ENSG00000266648	31115
49254	ENSG00000266649	38225
49255	ENSG00000266651	NA
49256	ENSG00000266654	NA
49257	ENSG00000266655	38991
49258	ENSG00000266663	38380
49259	ENSG00000266664	NA
49260	ENSG00000266665	41801
49261	ENSG00000266666	38304
49262	ENSG00000266667	NA
49263	ENSG00000266668	43448
49264	ENSG00000266673	NA
49265	ENSG00000266676	38393
49266	ENSG00000266677	NA
49267	ENSG00000266680	NA
49268	ENSG00000266690	38194
49269	ENSG00000266691	NA
49270	ENSG00000266692	NA
49271	ENSG00000266693	14787
49272	ENSG00000266696	NA
49273	ENSG00000266698	38954
49274	ENSG00000266703	41871
49275	ENSG00000266704	41838
49276	ENSG00000266705	41715
49277	ENSG00000266707	7202
49278	ENSG00000266708	NA
49279	ENSG00000266709	NA
49280	ENSG00000266710	46064
49281	ENSG00000266711	NA
49282	ENSG00000266712	38251
49283	ENSG00000266714	14083
49284	ENSG00000266717	NA
49285	ENSG00000266718	NA
49286	ENSG00000266719	41691
49287	ENSG00000266720	46030
49288	ENSG00000266721	43548
49289	ENSG00000266728	NA
49290	ENSG00000266729	51115
49291	ENSG00000266733	24509
49292	ENSG00000266736	51718
49293	ENSG00000266738	41746
49294	ENSG00000266740	41824
49295	ENSG00000266743	NA
49296	ENSG00000266744	NA
49297	ENSG00000266745	38199
49298	ENSG00000266746	NA
49299	ENSG00000266750	41689
49300	ENSG00000266751	38892
49301	ENSG00000266754	46540
49302	ENSG00000266756	43492
49303	ENSG00000266758	43472
49304	ENSG00000266760	41528
49305	ENSG00000266761	38346
49306	ENSG00000266765	NA
49307	ENSG00000266767	NA
49308	ENSG00000266770	46635
49309	ENSG00000266771	NA
49310	ENSG00000266774	NA
49311	ENSG00000266775	NA
49312	ENSG00000266776	41543
49313	ENSG00000266777	10835
49314	ENSG00000266780	43481
49315	ENSG00000266782	38958
49316	ENSG00000266783	NA
49317	ENSG00000266786	49896
49318	ENSG00000266794	10042
49319	ENSG00000266801	NA
49320	ENSG00000266802	41828
49321	ENSG00000266803	NA
49322	ENSG00000266805	NA
49323	ENSG00000266806	NA
49324	ENSG00000266807	41768
49325	ENSG00000266808	41742
49326	ENSG00000266809	53681
49327	ENSG00000266818	NA
49328	ENSG00000266820	52870
49329	ENSG00000266821	NA
49330	ENSG00000266824	NA
49331	ENSG00000266826	NA
49332	ENSG00000266827	41887
49333	ENSG00000266828	46728
49334	ENSG00000266830	NA
49335	ENSG00000266835	51308
49336	ENSG00000266839	NA
49337	ENSG00000266840	NA
49338	ENSG00000266844	NA
49339	ENSG00000266846	NA
49340	ENSG00000266850	NA
49341	ENSG00000266852	41792
49342	ENSG00000266853	20919
49343	ENSG00000266855	38966
49344	ENSG00000266858	51918
49345	ENSG00000266863	46139
49346	ENSG00000266865	NA
49347	ENSG00000266869	NA
49348	ENSG00000266872	NA
49349	ENSG00000266875	46424
49350	ENSG00000266876	NA
49351	ENSG00000266877	NA
49352	ENSG00000266885	NA
49353	ENSG00000266887	41629
49354	ENSG00000266890	41559
49355	ENSG00000266891	NA
49356	ENSG00000266893	NA
49357	ENSG00000266896	NA
49358	ENSG00000266897	NA
49359	ENSG00000266899	33497
49360	ENSG00000266900	NA
49361	ENSG00000266901	NA
49362	ENSG00000266903	NA
49363	ENSG00000266904	28609
49364	ENSG00000266905	NA
49365	ENSG00000266906	NA
49366	ENSG00000266907	NA
49367	ENSG00000266908	NA
49368	ENSG00000266909	43853
49369	ENSG00000266910	NA
49370	ENSG00000266913	52655
49371	ENSG00000266915	29779
49372	ENSG00000266916	51303
49373	ENSG00000266918	NA
49374	ENSG00000266919	NA
49375	ENSG00000266920	142
49376	ENSG00000266921	NA
49377	ENSG00000266922	NA
49378	ENSG00000266923	NA
49379	ENSG00000266924	NA
49380	ENSG00000266925	NA
49381	ENSG00000266928	NA
49382	ENSG00000266929	NA
49383	ENSG00000266931	NA
49384	ENSG00000266932	NA
49385	ENSG00000266933	NA
49386	ENSG00000266934	NA
49387	ENSG00000266936	NA
49388	ENSG00000266938	NA
49389	ENSG00000266941	NA
49390	ENSG00000266943	51916
49391	ENSG00000266944	NA
49392	ENSG00000266946	31003
49393	ENSG00000266947	NA
49394	ENSG00000266950	NA
49395	ENSG00000266951	NA
49396	ENSG00000266952	51306
49397	ENSG00000266953	NA
49398	ENSG00000266954	NA
49399	ENSG00000266955	NA
49400	ENSG00000266957	NA
49401	ENSG00000266958	NA
49402	ENSG00000266959	NA
49403	ENSG00000266960	Unknown
49404	ENSG00000266961	NA
49405	ENSG00000266962	NA
49406	ENSG00000266963	NA
49407	ENSG00000266964	4025
49408	ENSG00000266965	NA
49409	ENSG00000266967	28417
49410	ENSG00000266968	NA
49411	ENSG00000266969	NA
49412	ENSG00000266970	NA
49413	ENSG00000266971	15395
49414	ENSG00000266973	NA
49415	ENSG00000266975	50479
49416	ENSG00000266976	NA
49417	ENSG00000266977	NA
49418	ENSG00000266978	NA
49419	ENSG00000266979	49558
49420	ENSG00000266980	NA
49421	ENSG00000266981	NA
49422	ENSG00000266983	NA
49423	ENSG00000266984	50691
49424	ENSG00000266985	NA
49425	ENSG00000266987	NA
49426	ENSG00000266988	NA
49427	ENSG00000266989	37953
49428	ENSG00000266990	NA
49429	ENSG00000266992	20687
49430	ENSG00000266993	NA
49431	ENSG00000266994	NA
49432	ENSG00000266995	NA
49433	ENSG00000266997	NA
49434	ENSG00000266998	NA
49435	ENSG00000267000	NA
49436	ENSG00000267001	NA
49437	ENSG00000267002	NA
49438	ENSG00000267004	NA
49439	ENSG00000267005	NA
49440	ENSG00000267006	NA
49441	ENSG00000267007	NA
49442	ENSG00000267009	NA
49443	ENSG00000267011	NA
49444	ENSG00000267012	NA
49445	ENSG00000267013	52751
49446	ENSG00000267014	51272
49447	ENSG00000267015	NA
49448	ENSG00000267016	NA
49449	ENSG00000267019	8025
49450	ENSG00000267022	NA
49451	ENSG00000267023	43820
49452	ENSG00000267024	NA
49453	ENSG00000267026	NA
49454	ENSG00000267027	NA
49455	ENSG00000267028	51642
49456	ENSG00000267030	NA
49457	ENSG00000267032	NA
49458	ENSG00000267033	NA
49459	ENSG00000267034	NA
49460	ENSG00000267035	NA
49461	ENSG00000267036	NA
49462	ENSG00000267038	NA
49463	ENSG00000267039	NA
49464	ENSG00000267040	NA
49465	ENSG00000267041	27994
49466	ENSG00000267042	NA
49467	ENSG00000267044	NA
49468	ENSG00000267046	3116
49469	ENSG00000267047	NA
49470	ENSG00000267048	NA
49471	ENSG00000267049	NA
49472	ENSG00000267051	NA
49473	ENSG00000267052	NA
49474	ENSG00000267053	NA
49475	ENSG00000267054	NA
49476	ENSG00000267055	NA
49477	ENSG00000267056	NA
49478	ENSG00000267057	52724
49479	ENSG00000267058	NA
49480	ENSG00000267059	NA
49481	ENSG00000267060	43943
49482	ENSG00000267061	NA
49483	ENSG00000267062	NA
49484	ENSG00000267063	NA
49485	ENSG00000267064	49239
49486	ENSG00000267065	52928
49487	ENSG00000267066	NA
49488	ENSG00000267069	NA
49489	ENSG00000267070	NA
49490	ENSG00000267072	44184
49491	ENSG00000267073	NA
49492	ENSG00000267074	NA
49493	ENSG00000267075	NA
49494	ENSG00000267076	45026
49495	ENSG00000267077	NA
49496	ENSG00000267078	NA
49497	ENSG00000267079	NA
49498	ENSG00000267080	25442
49499	ENSG00000267081	NA
49500	ENSG00000267082	NA
49501	ENSG00000267083	48888
49502	ENSG00000267084	NA
49503	ENSG00000267085	NA
49504	ENSG00000267088	NA
49505	ENSG00000267089	NA
49506	ENSG00000267090	NA
49507	ENSG00000267091	45199
49508	ENSG00000267092	NA
49509	ENSG00000267095	NA
49510	ENSG00000267096	NA
49511	ENSG00000267097	51125
49512	ENSG00000267098	NA
49513	ENSG00000267099	8027
49514	ENSG00000267100	27115
49515	ENSG00000267101	NA
49516	ENSG00000267102	NA
49517	ENSG00000267104	42362
49518	ENSG00000267105	NA
49519	ENSG00000267106	27613
49520	ENSG00000267107	49593
49521	ENSG00000267108	NA
49522	ENSG00000267109	NA
49523	ENSG00000267110	NA
49524	ENSG00000267112	NA
49525	ENSG00000267113	NA
49526	ENSG00000267114	NA
49527	ENSG00000267115	NA
49528	ENSG00000267116	NA
49529	ENSG00000267117	NA
49530	ENSG00000267119	52347
49531	ENSG00000267120	NA
49532	ENSG00000267121	NA
49533	ENSG00000267122	NA
49534	ENSG00000267123	52930
49535	ENSG00000267124	NA
49536	ENSG00000267125	NA
49537	ENSG00000267127	NA
49538	ENSG00000267128	44127
49539	ENSG00000267129	31243
49540	ENSG00000267130	NA
49541	ENSG00000267131	NA
49542	ENSG00000267132	39319
49543	ENSG00000267133	NA
49544	ENSG00000267134	27600
49545	ENSG00000267135	NA
49546	ENSG00000267136	NA
49547	ENSG00000267137	NA
49548	ENSG00000267138	NA
49549	ENSG00000267139	NA
49550	ENSG00000267140	NA
49551	ENSG00000267141	NA
49552	ENSG00000267142	NA
49553	ENSG00000267143	NA
49554	ENSG00000267144	NA
49555	ENSG00000267145	NA
49556	ENSG00000267146	NA
49557	ENSG00000267147	52656
49558	ENSG00000267148	NA
49559	ENSG00000267149	NA
49560	ENSG00000267150	NA
49561	ENSG00000267151	51999
49562	ENSG00000267152	NA
49563	ENSG00000267153	45195
49564	ENSG00000267154	31244
49565	ENSG00000267156	17490
49566	ENSG00000267157	NA
49567	ENSG00000267159	NA
49568	ENSG00000267160	NA
49569	ENSG00000267162	10684
49570	ENSG00000267165	52778
49571	ENSG00000267166	NA
49572	ENSG00000267168	NA
49573	ENSG00000267169	NA
49574	ENSG00000267170	1446
49575	ENSG00000267172	NA
49576	ENSG00000267173	NA
49577	ENSG00000267174	NA
49578	ENSG00000267175	NA
49579	ENSG00000267177	NA
49580	ENSG00000267178	32385
49581	ENSG00000267179	NA
49582	ENSG00000267180	NA
49583	ENSG00000267182	49835
49584	ENSG00000267184	NA
49585	ENSG00000267185	9637
49586	ENSG00000267187	NA
49587	ENSG00000267188	NA
49588	ENSG00000267189	38169
49589	ENSG00000267190	52352
49590	ENSG00000267191	NA
49591	ENSG00000267192	NA
49592	ENSG00000267193	NA
49593	ENSG00000267194	Unknown
49594	ENSG00000267195	31589
49595	ENSG00000267196	NA
49596	ENSG00000267197	NA
49597	ENSG00000267198	NA
49598	ENSG00000267199	NA
49599	ENSG00000267200	31516
49600	ENSG00000267201	52565
49601	ENSG00000267202	NA
49602	ENSG00000267203	39323
49603	ENSG00000267204	52572
49604	ENSG00000267205	NA
49605	ENSG00000267206	17337
49606	ENSG00000267207	NA
49607	ENSG00000267209	52716
49608	ENSG00000267211	NA
49609	ENSG00000267212	NA
49610	ENSG00000267213	NA
49611	ENSG00000267214	NA
49612	ENSG00000267215	NA
49613	ENSG00000267216	NA
49614	ENSG00000267218	NA
49615	ENSG00000267219	NA
49616	ENSG00000267220	NA
49617	ENSG00000267221	53437
49618	ENSG00000267222	NA
49619	ENSG00000267223	NA
49620	ENSG00000267224	NA
49621	ENSG00000267225	45131
49622	ENSG00000267226	NA
49623	ENSG00000267227	NA
49624	ENSG00000267228	NA
49625	ENSG00000267231	NA
49626	ENSG00000267232	NA
49627	ENSG00000267233	48762
49628	ENSG00000267234	NA
49629	ENSG00000267235	34514
49630	ENSG00000267238	NA
49631	ENSG00000267239	NA
49632	ENSG00000267240	NA
49633	ENSG00000267241	39943
49634	ENSG00000267243	NA
49635	ENSG00000267244	NA
49636	ENSG00000267245	NA
49637	ENSG00000267246	NA
49638	ENSG00000267247	NA
49639	ENSG00000267248	NA
49640	ENSG00000267249	NA
49641	ENSG00000267250	NA
49642	ENSG00000267251	NA
49643	ENSG00000267252	49871
49644	ENSG00000267253	NA
49645	ENSG00000267254	NA
49646	ENSG00000267255	NA
49647	ENSG00000267257	NA
49648	ENSG00000267258	53682
49649	ENSG00000267259	14602
49650	ENSG00000267260	NA
49651	ENSG00000267261	NA
49652	ENSG00000267262	NA
49653	ENSG00000267263	NA
49654	ENSG00000267264	NA
49655	ENSG00000267265	NA
49656	ENSG00000267268	Unknown
49657	ENSG00000267269	NA
49658	ENSG00000267270	44109
49659	ENSG00000267271	NA
49660	ENSG00000267272	27922
49661	ENSG00000267273	NA
49662	ENSG00000267274	NA
49663	ENSG00000267275	NA
49664	ENSG00000267277	NA
49665	ENSG00000267278	44359
49666	ENSG00000267279	NA
49667	ENSG00000267280	50355
49668	ENSG00000267281	NA
49669	ENSG00000267282	NA
49670	ENSG00000267283	NA
49671	ENSG00000267284	NA
49672	ENSG00000267285	NA
49673	ENSG00000267286	NA
49674	ENSG00000267287	NA
49675	ENSG00000267288	NA
49676	ENSG00000267289	NA
49677	ENSG00000267291	NA
49678	ENSG00000267292	NA
49679	ENSG00000267293	NA
49680	ENSG00000267295	NA
49681	ENSG00000267296	25710
49682	ENSG00000267298	NA
49683	ENSG00000267299	NA
49684	ENSG00000267301	36354
49685	ENSG00000267302	51346
49686	ENSG00000267303	NA
49687	ENSG00000267304	NA
49688	ENSG00000267305	NA
49689	ENSG00000267308	52553
49690	ENSG00000267309	NA
49691	ENSG00000267310	8302
49692	ENSG00000267311	NA
49693	ENSG00000267312	NA
49694	ENSG00000267313	NA
49695	ENSG00000267314	NA
49696	ENSG00000267315	NA
49697	ENSG00000267316	NA
49698	ENSG00000267317	NA
49699	ENSG00000267318	NA
49700	ENSG00000267319	53724
49701	ENSG00000267320	NA
49702	ENSG00000267321	52836
49703	ENSG00000267322	50285
49704	ENSG00000267323	43849
49705	ENSG00000267324	NA
49706	ENSG00000267325	50709
49707	ENSG00000267327	NA
49708	ENSG00000267328	NA
49709	ENSG00000267332	51441
49710	ENSG00000267333	49876
49711	ENSG00000267334	NA
49712	ENSG00000267335	NA
49713	ENSG00000267336	37929
49714	ENSG00000267337	51121
49715	ENSG00000267338	NA
49716	ENSG00000267339	27121
49717	ENSG00000267340	NA
49718	ENSG00000267341	NA
49719	ENSG00000267342	NA
49720	ENSG00000267343	33819
49721	ENSG00000267344	NA
49722	ENSG00000267345	NA
49723	ENSG00000267346	3304
49724	ENSG00000267348	53773
49725	ENSG00000267349	NA
49726	ENSG00000267352	10837
49727	ENSG00000267353	NA
49728	ENSG00000267354	NA
49729	ENSG00000267355	35533
49730	ENSG00000267356	NA
49731	ENSG00000267359	NA
49732	ENSG00000267360	NA
49733	ENSG00000267361	53767
49734	ENSG00000267363	NA
49735	ENSG00000267364	NA
49736	ENSG00000267365	43720
49737	ENSG00000267366	NA
49738	ENSG00000267368	37278
49739	ENSG00000267369	NA
49740	ENSG00000267370	NA
49741	ENSG00000267371	NA
49742	ENSG00000267372	NA
49743	ENSG00000267373	NA
49744	ENSG00000267374	NA
49745	ENSG00000267375	NA
49746	ENSG00000267376	38168
49747	ENSG00000267378	NA
49748	ENSG00000267379	NA
49749	ENSG00000267382	NA
49750	ENSG00000267383	NA
49751	ENSG00000267384	49559
49752	ENSG00000267385	NA
49753	ENSG00000267387	NA
49754	ENSG00000267388	NA
49755	ENSG00000267389	NA
49756	ENSG00000267390	NA
49757	ENSG00000267391	NA
49758	ENSG00000267392	39940
49759	ENSG00000267393	NA
49760	ENSG00000267394	NA
49761	ENSG00000267395	53125
49762	ENSG00000267396	NA
49763	ENSG00000267397	NA
49764	ENSG00000267398	NA
49765	ENSG00000267399	NA
49766	ENSG00000267400	NA
49767	ENSG00000267401	NA
49768	ENSG00000267402	51643
49769	ENSG00000267404	NA
49770	ENSG00000267405	NA
49771	ENSG00000267406	NA
49772	ENSG00000267407	NA
49773	ENSG00000267408	NA
49774	ENSG00000267409	NA
49775	ENSG00000267412	NA
49776	ENSG00000267413	52720
49777	ENSG00000267414	NA
49778	ENSG00000267415	NA
49779	ENSG00000267416	NA
49780	ENSG00000267417	NA
49781	ENSG00000267418	49170
49782	ENSG00000267419	NA
49783	ENSG00000267420	NA
49784	ENSG00000267421	NA
49785	ENSG00000267422	NA
49786	ENSG00000267423	NA
49787	ENSG00000267424	NA
49788	ENSG00000267425	52750
49789	ENSG00000267426	NA
49790	ENSG00000267428	NA
49791	ENSG00000267429	NA
49792	ENSG00000267430	NA
49793	ENSG00000267432	48594
49794	ENSG00000267433	NA
49795	ENSG00000267436	NA
49796	ENSG00000267437	NA
49797	ENSG00000267439	NA
49798	ENSG00000267440	NA
49799	ENSG00000267441	NA
49800	ENSG00000267443	NA
49801	ENSG00000267444	49401
49802	ENSG00000267446	NA
49803	ENSG00000267448	NA
49804	ENSG00000267449	NA
49805	ENSG00000267450	15390
49806	ENSG00000267452	52919
49807	ENSG00000267453	52651
49808	ENSG00000267454	25213
49809	ENSG00000267455	NA
49810	ENSG00000267456	NA
49811	ENSG00000267457	NA
49812	ENSG00000267458	NA
49813	ENSG00000267459	NA
49814	ENSG00000267461	NA
49815	ENSG00000267462	NA
49816	ENSG00000267463	44887
49817	ENSG00000267465	NA
49818	ENSG00000267466	NA
49819	ENSG00000267467	611
49820	ENSG00000267469	NA
49821	ENSG00000267470	44324
49822	ENSG00000267471	NA
49823	ENSG00000267472	53771
49824	ENSG00000267474	NA
49825	ENSG00000267475	NA
49826	ENSG00000267476	NA
49827	ENSG00000267477	NA
49828	ENSG00000267478	NA
49829	ENSG00000267480	NA
49830	ENSG00000267481	NA
49831	ENSG00000267482	NA
49832	ENSG00000267484	NA
49833	ENSG00000267486	4339
49834	ENSG00000267487	NA
49835	ENSG00000267489	52653
49836	ENSG00000267490	NA
49837	ENSG00000267491	NA
49838	ENSG00000267492	NA
49839	ENSG00000267493	28588
49840	ENSG00000267496	17505
49841	ENSG00000267497	22278
49842	ENSG00000267498	NA
49843	ENSG00000267500	38700
49844	ENSG00000267501	NA
49845	ENSG00000267503	NA
49846	ENSG00000267504	NA
49847	ENSG00000267505	NA
49848	ENSG00000267506	NA
49849	ENSG00000267507	NA
49850	ENSG00000267508	13079
49851	ENSG00000267509	NA
49852	ENSG00000267510	NA
49853	ENSG00000267511	44552
49854	ENSG00000267512	NA
49855	ENSG00000267513	39375
49856	ENSG00000267515	NA
49857	ENSG00000267517	52675
49858	ENSG00000267518	NA
49859	ENSG00000267519	NA
49860	ENSG00000267520	NA
49861	ENSG00000267521	NA
49862	ENSG00000267522	52683
49863	ENSG00000267523	NA
49864	ENSG00000267524	35889
49865	ENSG00000267526	NA
49866	ENSG00000267528	NA
49867	ENSG00000267529	NA
49868	ENSG00000267530	52652
49869	ENSG00000267532	39523
49870	ENSG00000267533	NA
49871	ENSG00000267534	3169
49872	ENSG00000267535	27562
49873	ENSG00000267537	NA
49874	ENSG00000267541	25354
49875	ENSG00000267543	NA
49876	ENSG00000267544	NA
49877	ENSG00000267545	NA
49878	ENSG00000267546	NA
49879	ENSG00000267547	NA
49880	ENSG00000267549	NA
49881	ENSG00000267550	NA
49882	ENSG00000267551	NA
49883	ENSG00000267552	NA
49884	ENSG00000267554	NA
49885	ENSG00000267555	NA
49886	ENSG00000267557	NA
49887	ENSG00000267558	NA
49888	ENSG00000267559	NA
49889	ENSG00000267560	NA
49890	ENSG00000267561	NA
49891	ENSG00000267563	NA
49892	ENSG00000267564	NA
49893	ENSG00000267565	NA
49894	ENSG00000267567	NA
49895	ENSG00000267568	NA
49896	ENSG00000267570	50361
49897	ENSG00000267571	NA
49898	ENSG00000267573	31094
49899	ENSG00000267574	NA
49900	ENSG00000267575	NA
49901	ENSG00000267576	NA
49902	ENSG00000267577	NA
49903	ENSG00000267579	NA
49904	ENSG00000267580	NA
49905	ENSG00000267581	NA
49906	ENSG00000267582	NA
49907	ENSG00000267583	NA
49908	ENSG00000267585	NA
49909	ENSG00000267586	44327
49910	ENSG00000267587	NA
49911	ENSG00000267589	NA
49912	ENSG00000267590	45043
